,DATE,SYMBOL,NEW_HIGH
0,1990-03-01,^FCHI,1838.0
1,1990-03-02,^FCHI,1860.0
2,1990-03-05,^FCHI,1874.0
3,1990-03-06,^FCHI,1875.0
4,1990-03-07,^FCHI,1881.0
5,1990-03-08,^FCHI,1923.0
6,1990-03-09,^FCHI,1941.0
7,1990-03-14,^FCHI,1946.0
8,1990-03-15,^FCHI,1967.0
9,1990-03-16,^FCHI,1967.0
10,1990-03-26,^FCHI,1967.0
11,1990-03-30,^FCHI,1975.0
12,1990-04-03,^FCHI,1990.0
13,1990-04-04,^FCHI,2014.0
14,1990-04-05,^FCHI,2034.0
15,1990-04-06,^FCHI,2081.0
16,1990-04-09,^FCHI,2086.0
17,1990-04-11,^FCHI,2107.0
18,1990-04-12,^FCHI,2117.0
19,1990-04-17,^FCHI,2141.0
20,1990-05-23,^FCHI,2141.0
21,1993-08-06,^FCHI,2150.699951171875
22,1993-08-11,^FCHI,2171.10009765625
23,1993-08-12,^FCHI,2179.0
24,1993-08-26,^FCHI,2181.0
25,1993-08-27,^FCHI,2198.89990234375
26,1993-08-30,^FCHI,2206.5
27,1993-08-31,^FCHI,2222.89990234375
28,1993-10-22,^FCHI,2239.0
29,1993-10-25,^FCHI,2240.199951171875
30,1993-12-23,^FCHI,2245.5
31,1993-12-24,^FCHI,2256.300048828125
32,1993-12-27,^FCHI,2284.199951171875
33,1993-12-28,^FCHI,2284.199951171875
34,1993-12-29,^FCHI,2289.5
35,1994-01-03,^FCHI,2300.10009765625
36,1994-01-07,^FCHI,2308.5
37,1994-01-10,^FCHI,2321.300048828125
38,1994-01-11,^FCHI,2349.199951171875
39,1994-02-02,^FCHI,2361.0
40,1997-01-13,^FCHI,2371.39990234375
41,1997-01-14,^FCHI,2403.699951171875
42,1997-01-15,^FCHI,2418.89990234375
43,1997-01-17,^FCHI,2426.10009765625
44,1997-01-20,^FCHI,2438.5
45,1997-01-22,^FCHI,2450.300048828125
46,1997-01-23,^FCHI,2463.89990234375
47,1997-01-28,^FCHI,2484.300048828125
48,1997-01-30,^FCHI,2505.5
49,1997-01-31,^FCHI,2521.89990234375
50,1997-02-05,^FCHI,2544.10009765625
51,1997-02-06,^FCHI,2558.60009765625
52,1997-02-07,^FCHI,2598.39990234375
53,1997-02-10,^FCHI,2615.699951171875
54,1997-02-13,^FCHI,2631.89990234375
55,1997-02-14,^FCHI,2644.0
56,1997-02-18,^FCHI,2658.60009765625
57,1997-03-05,^FCHI,2676.60009765625
58,1997-03-06,^FCHI,2711.10009765625
59,1997-03-07,^FCHI,2719.0
60,1997-03-10,^FCHI,2724.39990234375
61,1997-03-11,^FCHI,2736.699951171875
62,1997-05-14,^FCHI,2781.89990234375
63,1997-05-15,^FCHI,2784.89990234375
64,1997-05-16,^FCHI,2804.5
65,1997-06-13,^FCHI,2811.89990234375
66,1997-06-16,^FCHI,2825.199951171875
67,1997-06-25,^FCHI,2873.800048828125
68,1997-06-26,^FCHI,2900.800048828125
69,1997-06-27,^FCHI,2903.199951171875
70,1997-07-01,^FCHI,2944.0
71,1997-07-02,^FCHI,2986.10009765625
72,1997-07-16,^FCHI,2998.300048828125
73,1997-07-17,^FCHI,3006.5
74,1997-07-23,^FCHI,3027.0
75,1997-07-25,^FCHI,3030.60009765625
76,1997-07-28,^FCHI,3044.199951171875
77,1997-07-30,^FCHI,3075.89990234375
78,1997-07-31,^FCHI,3107.300048828125
79,1997-10-03,^FCHI,3114.0
80,1998-01-29,^FCHI,3138.199951171875
81,1998-01-30,^FCHI,3174.0
82,1998-02-02,^FCHI,3221.60009765625
83,1998-02-05,^FCHI,3239.39990234375
84,1998-02-09,^FCHI,3239.39990234375
85,1998-02-10,^FCHI,3249.199951171875
86,1998-02-11,^FCHI,3272.300048828125
87,1998-02-17,^FCHI,3283.39990234375
88,1998-02-18,^FCHI,3297.89990234375
89,1998-02-23,^FCHI,3315.10009765625
90,1998-02-25,^FCHI,3348.39990234375
91,1998-02-26,^FCHI,3404.5
92,1998-02-27,^FCHI,3431.5
93,1998-03-02,^FCHI,3472.89990234375
94,1998-03-06,^FCHI,3488.5
95,1998-03-09,^FCHI,3531.300048828125
96,1998-03-10,^FCHI,3546.89990234375
97,1998-03-12,^FCHI,3548.800048828125
98,1998-03-13,^FCHI,3589.199951171875
99,1998-03-16,^FCHI,3602.199951171875
100,1998-03-17,^FCHI,3666.0
101,1998-03-18,^FCHI,3690.800048828125
102,1998-03-19,^FCHI,3694.0
103,1998-03-20,^FCHI,3717.300048828125
104,1998-03-23,^FCHI,3718.89990234375
105,1998-03-24,^FCHI,3746.39990234375
106,1998-03-25,^FCHI,3818.699951171875
107,1998-03-27,^FCHI,3851.10009765625
108,1998-03-31,^FCHI,3886.10009765625
109,1998-04-01,^FCHI,3911.60009765625
110,1998-04-02,^FCHI,3952.89990234375
111,1998-04-03,^FCHI,3987.800048828125
112,1998-04-07,^FCHI,3992.199951171875
113,1998-05-11,^FCHI,4017.239990234375
114,1998-05-13,^FCHI,4045.77001953125
115,1998-05-20,^FCHI,4047.919921875
116,1998-05-22,^FCHI,4079.969970703125
117,1998-05-25,^FCHI,4108.7099609375
118,1998-05-26,^FCHI,4146.7900390625
119,1998-06-03,^FCHI,4149.3701171875
120,1998-06-05,^FCHI,4188.68017578125
121,1998-06-08,^FCHI,4226.10986328125
122,1998-06-29,^FCHI,4259.6298828125
123,1998-06-30,^FCHI,4263.60986328125
124,1998-07-01,^FCHI,4273.4501953125
125,1998-07-02,^FCHI,4312.490234375
126,1998-07-07,^FCHI,4339.9501953125
127,1998-07-08,^FCHI,4346.93017578125
128,1998-07-09,^FCHI,4363.22021484375
129,1998-07-15,^FCHI,4371.47998046875
130,1998-07-16,^FCHI,4386.22021484375
131,1998-07-17,^FCHI,4396.0400390625
132,1998-07-20,^FCHI,4404.93994140625
133,1999-04-09,^FCHI,4416.0
134,1999-04-30,^FCHI,4432.58984375
135,1999-05-03,^FCHI,4442.83984375
136,1999-05-04,^FCHI,4483.93994140625
137,1999-06-17,^FCHI,4510.47998046875
138,1999-06-18,^FCHI,4549.5
139,1999-06-21,^FCHI,4587.97021484375
140,1999-07-01,^FCHI,4637.68017578125
141,1999-07-05,^FCHI,4702.6201171875
142,1999-09-06,^FCHI,4708.02978515625
143,1999-09-07,^FCHI,4728.60986328125
144,1999-09-10,^FCHI,4773.81982421875
145,1999-10-28,^FCHI,4792.02978515625
146,1999-10-29,^FCHI,4903.43017578125
147,1999-11-03,^FCHI,4926.31005859375
148,1999-11-04,^FCHI,4975.10986328125
149,1999-11-05,^FCHI,4986.4599609375
150,1999-11-08,^FCHI,4994.77001953125
151,1999-11-09,^FCHI,5057.60986328125
152,1999-11-11,^FCHI,5132.080078125
153,1999-11-12,^FCHI,5170.68017578125
154,1999-11-15,^FCHI,5199.10986328125
155,1999-11-18,^FCHI,5254.91015625
156,1999-11-19,^FCHI,5272.08984375
157,1999-11-22,^FCHI,5304.1201171875
158,1999-11-25,^FCHI,5370.08984375
159,1999-11-26,^FCHI,5437.6201171875
160,1999-11-29,^FCHI,5443.22998046875
161,1999-12-03,^FCHI,5471.64013671875
162,1999-12-06,^FCHI,5513.3798828125
163,1999-12-07,^FCHI,5559.169921875
164,1999-12-14,^FCHI,5587.669921875
165,1999-12-15,^FCHI,5587.89013671875
166,1999-12-17,^FCHI,5597.6201171875
167,1999-12-22,^FCHI,5657.3701171875
168,1999-12-23,^FCHI,5770.47021484375
169,1999-12-24,^FCHI,5867.8701171875
170,1999-12-27,^FCHI,5922.18994140625
171,1999-12-30,^FCHI,5979.5400390625
172,2000-01-03,^FCHI,6102.1201171875
173,2000-02-03,^FCHI,6149.669921875
174,2000-02-04,^FCHI,6312.419921875
175,2000-02-07,^FCHI,6336.68017578125
176,2000-02-08,^FCHI,6396.39013671875
177,2000-02-09,^FCHI,6396.97021484375
178,2000-03-02,^FCHI,6479.43017578125
179,2000-03-03,^FCHI,6555.8701171875
180,2000-03-06,^FCHI,6590.35009765625
181,2000-05-08,^FCHI,6591.43994140625
182,2000-06-01,^FCHI,6603.240234375
183,2000-06-02,^FCHI,6780.66015625
184,2000-09-01,^FCHI,6843.85986328125
185,2000-09-04,^FCHI,6944.77001953125
186,2021-11-03,^FCHI,6955.10009765625
187,2021-11-04,^FCHI,6993.009765625
188,2021-11-05,^FCHI,7063.39990234375
189,2021-11-08,^FCHI,7067.10009765625
190,2021-11-09,^FCHI,7079.580078125
191,2021-11-12,^FCHI,7097.4599609375
192,2021-11-15,^FCHI,7136.1298828125
193,2021-11-16,^FCHI,7164.27001953125
194,2021-11-17,^FCHI,7167.7998046875
195,2021-11-18,^FCHI,7181.5498046875
196,2021-11-19,^FCHI,7183.080078125
197,2021-12-28,^FCHI,7187.759765625
198,2021-12-29,^FCHI,7201.64990234375
199,2022-01-03,^FCHI,7245.66015625
200,2022-01-04,^FCHI,7332.2099609375
201,2022-01-05,^FCHI,7384.85986328125
202,2022-06-07,000852.SS,6631.32470703125
203,1987-12-30,^GDAXI,1005.1900024414062
204,1988-01-06,^GDAXI,1006.010009765625
205,1988-01-07,^GDAXI,1014.469970703125
206,1988-01-08,^GDAXI,1026.68994140625
207,1988-02-12,^GDAXI,1033.489990234375
208,1988-02-15,^GDAXI,1049.3499755859375
209,1988-02-16,^GDAXI,1055.77001953125
210,1988-02-22,^GDAXI,1059.47998046875
211,1988-02-23,^GDAXI,1069.030029296875
212,1988-02-24,^GDAXI,1069.9000244140625
213,1988-02-25,^GDAXI,1091.5899658203125
214,1988-03-16,^GDAXI,1098.760009765625
215,1988-03-17,^GDAXI,1104.27001953125
216,1988-03-18,^GDAXI,1123.27001953125
217,1988-06-09,^GDAXI,1125.6600341796875
218,1988-06-15,^GDAXI,1134.02001953125
219,1988-06-22,^GDAXI,1137.22998046875
220,1988-06-27,^GDAXI,1138.8399658203125
221,1988-07-01,^GDAXI,1153.6800537109375
222,1988-07-04,^GDAXI,1170.43994140625
223,1988-07-05,^GDAXI,1177.4000244140625
224,1988-07-06,^GDAXI,1194.9599609375
225,1988-07-08,^GDAXI,1199.9200439453125
226,1988-08-08,^GDAXI,1202.280029296875
227,1988-09-13,^GDAXI,1211.239990234375
228,1988-09-14,^GDAXI,1224.050048828125
229,1988-09-15,^GDAXI,1226.4200439453125
230,1988-09-16,^GDAXI,1229.280029296875
231,1988-09-19,^GDAXI,1248.469970703125
232,1988-09-21,^GDAXI,1257.800048828125
233,1988-10-07,^GDAXI,1265.06005859375
234,1988-10-10,^GDAXI,1283.6700439453125
235,1988-10-14,^GDAXI,1284.510009765625
236,1988-10-18,^GDAXI,1299.5899658203125
237,1988-10-19,^GDAXI,1309.22998046875
238,1988-10-27,^GDAXI,1319.25
239,1988-12-20,^GDAXI,1331.52001953125
240,1988-12-27,^GDAXI,1342.4599609375
241,1989-01-03,^GDAXI,1356.6600341796875
242,1989-01-04,^GDAXI,1369.780029296875
243,1989-01-05,^GDAXI,1372.4000244140625
244,1989-04-12,^GDAXI,1379.300048828125
245,1989-04-13,^GDAXI,1396.3399658203125
246,1989-05-30,^GDAXI,1402.5699462890625
247,1989-05-31,^GDAXI,1407.050048828125
248,1989-06-02,^GDAXI,1417.8299560546875
249,1989-06-05,^GDAXI,1421.739990234375
250,1989-06-07,^GDAXI,1429.9000244140625
251,1989-06-08,^GDAXI,1440.0
252,1989-06-19,^GDAXI,1453.5899658203125
253,1989-06-20,^GDAXI,1477.18994140625
254,1989-06-22,^GDAXI,1485.300048828125
255,1989-06-23,^GDAXI,1485.31005859375
256,1989-06-26,^GDAXI,1486.7900390625
257,1989-06-28,^GDAXI,1492.06005859375
258,1989-07-04,^GDAXI,1511.8800048828125
259,1989-07-10,^GDAXI,1520.5999755859375
260,1989-07-14,^GDAXI,1527.5999755859375
261,1989-07-17,^GDAXI,1530.239990234375
262,1989-07-19,^GDAXI,1535.1199951171875
263,1989-07-20,^GDAXI,1546.489990234375
264,1989-07-21,^GDAXI,1556.3800048828125
265,1989-07-26,^GDAXI,1570.550048828125
266,1989-08-01,^GDAXI,1576.3900146484375
267,1989-08-02,^GDAXI,1590.1300048828125
268,1989-08-08,^GDAXI,1604.6400146484375
269,1989-08-10,^GDAXI,1615.5799560546875
270,1989-09-04,^GDAXI,1622.050048828125
271,1989-09-05,^GDAXI,1636.800048828125
272,1989-09-06,^GDAXI,1639.3699951171875
273,1989-09-08,^GDAXI,1654.469970703125
274,1989-12-07,^GDAXI,1667.8599853515625
275,1989-12-20,^GDAXI,1671.9599609375
276,1989-12-21,^GDAXI,1676.8499755859375
277,1989-12-22,^GDAXI,1685.6400146484375
278,1989-12-27,^GDAXI,1732.8800048828125
279,1989-12-28,^GDAXI,1778.1199951171875
280,1990-01-02,^GDAXI,1788.8900146484375
281,1990-01-03,^GDAXI,1867.2900390625
282,1990-02-02,^GDAXI,1908.4599609375
283,1990-02-05,^GDAXI,1939.8199462890625
284,1990-03-29,^GDAXI,1955.8800048828125
285,1990-03-30,^GDAXI,1966.75
286,1993-10-05,^GDAXI,1973.449951171875
287,1993-10-06,^GDAXI,1994.0899658203125
288,1993-10-08,^GDAXI,2015.7099609375
289,1993-10-15,^GDAXI,2023.260009765625
290,1993-10-18,^GDAXI,2032.25
291,1993-10-19,^GDAXI,2036.9300537109375
292,1993-10-21,^GDAXI,2048.050048828125
293,1993-10-22,^GDAXI,2083.6201171875
294,1993-11-02,^GDAXI,2086.39990234375
295,1993-12-01,^GDAXI,2089.77001953125
296,1993-12-02,^GDAXI,2099.760009765625
297,1993-12-03,^GDAXI,2128.300048828125
298,1993-12-08,^GDAXI,2165.949951171875
299,1993-12-09,^GDAXI,2166.580078125
300,1993-12-14,^GDAXI,2169.179931640625
301,1993-12-20,^GDAXI,2190.8701171875
302,1993-12-21,^GDAXI,2196.159912109375
303,1993-12-22,^GDAXI,2210.800048828125
304,1993-12-23,^GDAXI,2227.6298828125
305,1993-12-27,^GDAXI,2268.110107421875
306,1993-12-28,^GDAXI,2284.179931640625
307,1995-09-13,^GDAXI,2301.719970703125
308,1995-09-14,^GDAXI,2308.340087890625
309,1995-09-15,^GDAXI,2320.580078125
310,1996-01-03,^GDAXI,2335.530029296875
311,1996-01-04,^GDAXI,2343.330078125
312,1996-01-09,^GDAXI,2360.780029296875
313,1996-01-15,^GDAXI,2371.429931640625
314,1996-01-16,^GDAXI,2382.60009765625
315,1996-01-17,^GDAXI,2398.14990234375
316,1996-01-19,^GDAXI,2404.909912109375
317,1996-01-24,^GDAXI,2437.860107421875
318,1996-01-25,^GDAXI,2458.919921875
319,1996-01-29,^GDAXI,2459.52001953125
320,1996-01-31,^GDAXI,2471.7900390625
321,1996-02-01,^GDAXI,2473.580078125
322,1996-02-02,^GDAXI,2476.090087890625
323,1996-02-28,^GDAXI,2487.199951171875
324,1996-02-29,^GDAXI,2494.659912109375
325,1996-03-01,^GDAXI,2505.360107421875
326,1996-03-05,^GDAXI,2506.260009765625
327,1996-03-21,^GDAXI,2507.429931640625
328,1996-03-22,^GDAXI,2511.280029296875
329,1996-03-25,^GDAXI,2518.43994140625
330,1996-03-27,^GDAXI,2527.280029296875
331,1996-04-10,^GDAXI,2531.239990234375
332,1996-04-15,^GDAXI,2548.260009765625
333,1996-04-16,^GDAXI,2548.590087890625
334,1996-04-17,^GDAXI,2559.60009765625
335,1996-05-21,^GDAXI,2572.510009765625
336,1996-05-22,^GDAXI,2572.679931640625
337,1996-06-12,^GDAXI,2577.75
338,1996-06-13,^GDAXI,2578.169921875
339,1996-06-25,^GDAXI,2582.7900390625
340,1996-07-02,^GDAXI,2586.530029296875
341,1996-07-11,^GDAXI,2589.909912109375
342,1996-09-12,^GDAXI,2589.919921875
343,1996-09-13,^GDAXI,2614.64990234375
344,1996-09-16,^GDAXI,2632.510009765625
345,1996-09-17,^GDAXI,2639.070068359375
346,1996-09-20,^GDAXI,2647.780029296875
347,1996-09-25,^GDAXI,2665.64990234375
348,1996-09-26,^GDAXI,2672.47998046875
349,1996-10-02,^GDAXI,2685.5
350,1996-10-04,^GDAXI,2704.25
351,1996-10-07,^GDAXI,2708.5
352,1996-10-15,^GDAXI,2734.3701171875
353,1996-10-18,^GDAXI,2739.419921875
354,1996-10-21,^GDAXI,2745.820068359375
355,1996-11-08,^GDAXI,2745.840087890625
356,1996-11-12,^GDAXI,2765.610107421875
357,1996-11-13,^GDAXI,2778.830078125
358,1996-11-14,^GDAXI,2789.93994140625
359,1996-11-15,^GDAXI,2803.31005859375
360,1996-11-25,^GDAXI,2805.75
361,1996-11-26,^GDAXI,2821.949951171875
362,1996-11-28,^GDAXI,2832.300048828125
363,1996-11-29,^GDAXI,2854.590087890625
364,1996-12-02,^GDAXI,2860.919921875
365,1996-12-03,^GDAXI,2901.260009765625
366,1996-12-05,^GDAXI,2916.159912109375
367,1997-01-09,^GDAXI,2937.780029296875
368,1997-01-10,^GDAXI,2948.610107421875
369,1997-01-13,^GDAXI,2960.75
370,1997-01-14,^GDAXI,2984.320068359375
371,1997-01-15,^GDAXI,2996.81005859375
372,1997-01-16,^GDAXI,2998.7900390625
373,1997-01-17,^GDAXI,3011.35009765625
374,1997-01-20,^GDAXI,3033.1201171875
375,1997-01-22,^GDAXI,3043.06005859375
376,1997-01-31,^GDAXI,3050.8798828125
377,1997-02-03,^GDAXI,3065.580078125
378,1997-02-04,^GDAXI,3084.260009765625
379,1997-02-05,^GDAXI,3120.31005859375
380,1997-02-06,^GDAXI,3125.699951171875
381,1997-02-07,^GDAXI,3166.409912109375
382,1997-02-10,^GDAXI,3194.14990234375
383,1997-02-11,^GDAXI,3197.8798828125
384,1997-02-12,^GDAXI,3239.2900390625
385,1997-02-13,^GDAXI,3259.25
386,1997-02-14,^GDAXI,3271.909912109375
387,1997-02-18,^GDAXI,3286.3701171875
388,1997-03-04,^GDAXI,3345.830078125
389,1997-03-05,^GDAXI,3392.1298828125
390,1997-03-06,^GDAXI,3441.510009765625
391,1997-03-10,^GDAXI,3442.06005859375
392,1997-03-11,^GDAXI,3475.179931640625
393,1997-05-02,^GDAXI,3504.27001953125
394,1997-05-05,^GDAXI,3566.60009765625
395,1997-05-06,^GDAXI,3612.4599609375
396,1997-05-16,^GDAXI,3617.860107421875
397,1997-05-22,^GDAXI,3627.429931640625
398,1997-05-26,^GDAXI,3676.8701171875
399,1997-05-27,^GDAXI,3691.56005859375
400,1997-05-28,^GDAXI,3696.570068359375
401,1997-06-06,^GDAXI,3707.72998046875
402,1997-06-09,^GDAXI,3734.050048828125
403,1997-06-12,^GDAXI,3739.280029296875
404,1997-06-13,^GDAXI,3762.580078125
405,1997-06-16,^GDAXI,3775.199951171875
406,1997-06-19,^GDAXI,3791.31005859375
407,1997-06-20,^GDAXI,3801.35009765625
408,1997-06-25,^GDAXI,3820.93994140625
409,1997-06-26,^GDAXI,3836.909912109375
410,1997-07-02,^GDAXI,3870.81005859375
411,1997-07-03,^GDAXI,3944.340087890625
412,1997-07-04,^GDAXI,3965.610107421875
413,1997-07-07,^GDAXI,4003.830078125
414,1997-07-08,^GDAXI,4030.5400390625
415,1997-07-09,^GDAXI,4067.510009765625
416,1997-07-11,^GDAXI,4074.300048828125
417,1997-07-14,^GDAXI,4151.509765625
418,1997-07-15,^GDAXI,4157.2001953125
419,1997-07-16,^GDAXI,4234.8701171875
420,1997-07-17,^GDAXI,4272.5498046875
421,1997-07-22,^GDAXI,4301.919921875
422,1997-07-23,^GDAXI,4441.08984375
423,1997-07-24,^GDAXI,4449.330078125
424,1997-07-30,^GDAXI,4462.990234375
425,1997-07-31,^GDAXI,4477.7001953125
426,1998-02-02,^GDAXI,4549.22021484375
427,1998-02-03,^GDAXI,4554.509765625
428,1998-02-04,^GDAXI,4555.0498046875
429,1998-02-05,^GDAXI,4581.0
430,1998-02-09,^GDAXI,4591.93017578125
431,1998-02-11,^GDAXI,4598.06005859375
432,1998-02-12,^GDAXI,4602.16015625
433,1998-02-17,^GDAXI,4632.35009765625
434,1998-02-18,^GDAXI,4633.77001953125
435,1998-02-19,^GDAXI,4637.509765625
436,1998-02-23,^GDAXI,4665.18994140625
437,1998-02-25,^GDAXI,4707.5498046875
438,1998-02-26,^GDAXI,4729.58984375
439,1998-02-27,^GDAXI,4736.08984375
440,1998-03-02,^GDAXI,4790.31005859375
441,1998-03-04,^GDAXI,4791.41015625
442,1998-03-09,^GDAXI,4838.7001953125
443,1998-03-10,^GDAXI,4870.5498046875
444,1998-03-11,^GDAXI,4916.8798828125
445,1998-03-16,^GDAXI,4918.56982421875
446,1998-03-17,^GDAXI,4956.06005859375
447,1998-03-18,^GDAXI,4958.9599609375
448,1998-03-19,^GDAXI,4960.7001953125
449,1998-03-20,^GDAXI,5055.3701171875
450,1998-03-23,^GDAXI,5060.33984375
451,1998-03-24,^GDAXI,5065.2900390625
452,1998-03-25,^GDAXI,5136.7900390625
453,1998-04-01,^GDAXI,5170.2900390625
454,1998-04-02,^GDAXI,5192.2998046875
455,1998-04-03,^GDAXI,5256.580078125
456,1998-04-06,^GDAXI,5346.83984375
457,1998-04-07,^GDAXI,5359.68017578125
458,1998-04-14,^GDAXI,5409.81982421875
459,1998-04-20,^GDAXI,5436.77001953125
460,1998-05-19,^GDAXI,5446.02978515625
461,1998-05-20,^GDAXI,5533.39990234375
462,1998-05-22,^GDAXI,5577.35009765625
463,1998-05-25,^GDAXI,5597.43017578125
464,1998-05-26,^GDAXI,5671.52001953125
465,1998-06-05,^GDAXI,5726.1298828125
466,1998-06-08,^GDAXI,5796.18994140625
467,1998-06-10,^GDAXI,5810.02001953125
468,1998-06-18,^GDAXI,5811.7001953125
469,1998-06-25,^GDAXI,5894.2099609375
470,1998-06-26,^GDAXI,5899.72998046875
471,1998-06-29,^GDAXI,5945.02978515625
472,1998-06-30,^GDAXI,5957.56005859375
473,1998-07-02,^GDAXI,5986.6298828125
474,1998-07-07,^GDAXI,5998.919921875
475,1998-07-08,^GDAXI,6025.5
476,1998-07-09,^GDAXI,6051.35986328125
477,1998-07-13,^GDAXI,6054.77978515625
478,1998-07-14,^GDAXI,6103.080078125
479,1998-07-15,^GDAXI,6161.60986328125
480,1998-07-17,^GDAXI,6170.3798828125
481,1998-07-20,^GDAXI,6206.009765625
482,1998-07-21,^GDAXI,6224.52001953125
483,1999-12-14,^GDAXI,6247.240234375
484,1999-12-16,^GDAXI,6364.08984375
485,1999-12-17,^GDAXI,6443.0498046875
486,1999-12-22,^GDAXI,6531.75
487,1999-12-23,^GDAXI,6798.18994140625
488,1999-12-27,^GDAXI,6992.919921875
489,2000-01-03,^GDAXI,7159.330078125
490,2000-01-14,^GDAXI,7207.4501953125
491,2000-01-17,^GDAXI,7297.0400390625
492,2000-01-18,^GDAXI,7306.47998046875
493,2000-02-03,^GDAXI,7354.56005859375
494,2000-02-04,^GDAXI,7491.7900390625
495,2000-02-08,^GDAXI,7570.5498046875
496,2000-02-09,^GDAXI,7676.56005859375
497,2000-02-10,^GDAXI,7709.27001953125
498,2000-02-11,^GDAXI,7812.08984375
499,2000-02-24,^GDAXI,7813.2001953125
500,2000-03-02,^GDAXI,7950.66015625
501,2000-03-03,^GDAXI,8022.47998046875
502,2000-03-06,^GDAXI,8030.58984375
503,2000-03-07,^GDAXI,8136.16015625
504,2007-07-13,^GDAXI,8151.56982421875
505,2013-05-07,^GDAXI,8206.009765625
506,2013-05-08,^GDAXI,8253.4697265625
507,2013-05-09,^GDAXI,8274.1796875
508,2013-05-10,^GDAXI,8358.23046875
509,2013-05-15,^GDAXI,8368.0595703125
510,2013-05-16,^GDAXI,8401.2802734375
511,2013-05-17,^GDAXI,8408.6201171875
512,2013-05-20,^GDAXI,8456.240234375
513,2013-05-21,^GDAXI,8476.1796875
514,2013-05-22,^GDAXI,8557.8603515625
515,2013-09-16,^GDAXI,8626.1103515625
516,2013-09-18,^GDAXI,8645.900390625
517,2013-09-19,^GDAXI,8770.099609375
518,2013-10-15,^GDAXI,8820.98046875
519,2013-10-16,^GDAXI,8861.2802734375
520,2013-10-18,^GDAXI,8865.099609375
521,2013-10-21,^GDAXI,8876.1396484375
522,2013-10-22,^GDAXI,8987.6298828125
523,2013-10-25,^GDAXI,9010.650390625
524,2013-10-28,^GDAXI,9017.9501953125
525,2013-10-29,^GDAXI,9022.2099609375
526,2013-10-30,^GDAXI,9070.169921875
527,2013-11-07,^GDAXI,9193.98046875
528,2013-11-18,^GDAXI,9253.6796875
529,2013-11-25,^GDAXI,9323.4404296875
530,2013-11-27,^GDAXI,9363.48046875
531,2013-11-28,^GDAXI,9399.6298828125
532,2013-11-29,^GDAXI,9424.6201171875
533,2013-12-02,^GDAXI,9424.830078125
534,2013-12-23,^GDAXI,9488.8203125
535,2013-12-27,^GDAXI,9589.3896484375
536,2013-12-30,^GDAXI,9594.349609375
537,2014-01-02,^GDAXI,9620.9296875
538,2014-01-15,^GDAXI,9747.400390625
539,2014-01-17,^GDAXI,9789.8896484375
540,2014-01-21,^GDAXI,9794.0498046875
541,2014-05-15,^GDAXI,9810.2900390625
542,2014-05-26,^GDAXI,9893.8095703125
543,2014-05-27,^GDAXI,9951.900390625
544,2014-05-28,^GDAXI,9957.8701171875
545,2014-05-30,^GDAXI,9970.76953125
546,2014-06-02,^GDAXI,9992.330078125
547,2014-06-05,^GDAXI,10013.6904296875
548,2014-06-10,^GDAXI,10033.740234375
549,2014-06-20,^GDAXI,10050.98046875
550,2014-12-04,^GDAXI,10083.740234375
551,2014-12-05,^GDAXI,10093.0302734375
552,2015-01-16,^GDAXI,10207.9697265625
553,2015-01-19,^GDAXI,10293.0400390625
554,2015-01-20,^GDAXI,10298.419921875
555,2015-01-21,^GDAXI,10311.900390625
556,2015-01-22,^GDAXI,10454.0498046875
557,2015-01-23,^GDAXI,10704.3203125
558,2015-01-26,^GDAXI,10807.5703125
559,2015-01-27,^GDAXI,10810.5703125
560,2015-02-02,^GDAXI,10828.009765625
561,2015-02-03,^GDAXI,10984.6904296875
562,2015-02-13,^GDAXI,11013.849609375
563,2015-02-19,^GDAXI,11022.259765625
564,2015-02-20,^GDAXI,11081.8095703125
565,2015-02-23,^GDAXI,11158.5498046875
566,2015-02-24,^GDAXI,11228.3701171875
567,2015-02-26,^GDAXI,11330.6298828125
568,2015-02-27,^GDAXI,11401.66015625
569,2015-03-02,^GDAXI,11455.080078125
570,2015-03-03,^GDAXI,11465.23046875
571,2015-03-05,^GDAXI,11532.8203125
572,2015-03-06,^GDAXI,11600.3701171875
573,2015-03-11,^GDAXI,11822.5302734375
574,2015-03-12,^GDAXI,11830.1396484375
575,2015-03-13,^GDAXI,11903.330078125
576,2015-03-16,^GDAXI,12219.0498046875
577,2015-04-10,^GDAXI,12390.75
578,2017-04-24,^GDAXI,12456.1796875
579,2017-04-25,^GDAXI,12482.900390625
580,2017-04-26,^GDAXI,12486.2900390625
581,2017-05-02,^GDAXI,12511.169921875
582,2017-05-03,^GDAXI,12532.25
583,2017-05-04,^GDAXI,12648.2197265625
584,2017-05-05,^GDAXI,12718.66015625
585,2017-05-08,^GDAXI,12762.0400390625
586,2017-05-09,^GDAXI,12783.23046875
587,2017-05-15,^GDAXI,12832.2900390625
588,2017-05-16,^GDAXI,12841.66015625
589,2017-06-02,^GDAXI,12878.58984375
590,2017-06-14,^GDAXI,12921.169921875
591,2017-06-20,^GDAXI,12951.5400390625
592,2017-10-04,^GDAXI,12976.240234375
593,2017-10-06,^GDAXI,12993.5302734375
594,2017-10-09,^GDAXI,12996.6396484375
595,2017-10-12,^GDAXI,13002.33984375
596,2017-10-13,^GDAXI,13036.740234375
597,2017-10-18,^GDAXI,13094.759765625
598,2017-10-26,^GDAXI,13144.650390625
599,2017-10-27,^GDAXI,13249.0302734375
600,2017-10-30,^GDAXI,13255.3798828125
